CD_UNID;NOME_UNID;CS_TT_MAQUINA;DESCR_MAQUINA;CD_MAQUINA;CD_SETORMANUT;DESCR_SETORMANUT;CD_PRIOMAQUTV;NRO_PATRIMONIO;CD_MODELO;CD_GRUPO;CD_TPCENTATIV;DESCR_GERENC
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE BANHA RAMA - MOTOREDUTOR;99988548;ABT;SETOR ABATE/RESFRIAMENTO      ;4;;9999;18000;2488;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE BANHA RAMA - SISTEMA DE SEGURANÇA;1463;ABT;SETOR ABATE/RESFRIAMENTO      ;6;0;9999;29004;2488;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE BANHA RAMA - SISTEMA ELÉTRICO;1462;ABT;SETOR ABATE/RESFRIAMENTO      ;6;0;9999;29004;2488;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE CLASSIFICAÇÃO MATÉRIA PRIMA - MOTOREDUTOR;6619;CEB;EMBUTIDOS COZIDOS             ;6;254579;9999;29004;2283;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE ENTRADA DO TUNEL (ES1701000186);99986330;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE MATERIA PRIMA 2;99986989;COD;SETOR DE CONDIMENTOS          ;6;1;9999;29004;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE MATERIA PRIMA 3;99986990;COD;SETOR DE CONDIMENTOS          ;6;1;9999;29004;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE MATERIA PRIMA 5;99986992;COD;SETOR DE CONDIMENTOS          ;6;1;9999;29004;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE MATERIA PRIMA 6;99986993;COD;SETOR DE CONDIMENTOS          ;6;1;9999;29004;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE MATERIA PRIMA 7;99986994;COD;SETOR DE CONDIMENTOS          ;6;1;9999;29004;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE MATERIA PRIMA 8;99986995;COD;SETOR DE CONDIMENTOS          ;6;1;9999;29004;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE OSSOS 01 GRAXARIA;99986721;GRX;SETOR SUB PRODUTOS GRAXARIA   ;8;;999;46054;2330;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE OSSOS 01 GRAXARIA (99986721) - MOTOR;99988896;GRX;SETOR SUB PRODUTOS GRAXARIA   ;6;;9999;19000;2330;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE OSSOS 01 GRAXARIA (99986721) - REDUTOR;99988898;GRX;SETOR SUB PRODUTOS GRAXARIA   ;6;;9999;18000;2330;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE OSSOS 02 GRAXARIA;99988899;GRX;SETOR SUB PRODUTOS GRAXARIA   ;6;;999;46054;2330;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE OSSOS 02 GRAXARIA (99988899) - MOTOR;99988900;GRX;SETOR SUB PRODUTOS GRAXARIA   ;6;;9999;19000;2330;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE OSSOS 02 GRAXARIA (99988899) - REDUTOR;99988901;GRX;SETOR SUB PRODUTOS GRAXARIA   ;6;;9999;18000;2330;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE REVISÃO / CLASSIFICAÇÃO MATÉRIA PRIMA;99994542;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE REVISÃO / CLASSIFICAÇÃO MATÉRIA PRIMA;99994543;CEB;EMBUTIDOS COZIDOS             ;6;254579;9999;29004;2283;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE REVISÃO / CLASSIFICAÇÃO MATÉRIA PRIMA - MOTOREDUTOR;4461;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE REVISÃO / CLASSIFICAÇÃO MATÉRIA PRIMA - SISTEMA ELÉTRICO;4462;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE ROLETE  FINAL PLT (ES1701000180);99986296;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE ROLETE  PLT 009.03 (ES1701000182);99986304;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE ROLETE MOTORIZADO  EMB 024.01 (ES1701000134);99985744;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE ROLETE MOTORIZADO PLT MI219E (ES1701000179);99986292;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE ROLO APÓS A 3M (ES1701000194);99985896;SFT;SETOR DE FATIADOS             ;6;;9999;10000;4600;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 01 (ES1701000029);99986019;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;257008;9999;29004;4057;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 01 - MOTOREDUTOR;4464;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;257008;9999;29004;4057;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 01 - SISTEMA ELÉTRICO;4465;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;257008;9999;29004;4057;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 02 (ES1701000031);99986020;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;257009;9999;29004;4057;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 02 - MOTOREDUTOR;6164;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;999;46054;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 02 - SISTEMA ELÉTRICO;6165;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;999;46054;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 03;5498;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 03 - MOTOREDUTOR;6166;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 03 - SISTEMA ELÉTRICO;6167;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 04;5499;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 04 - MOTOREDUTOR;6168;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAIDA DA EMBUTIDEIRA 04 - SISTEMA ELÉTRICO;6169;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAÍDA DA EMBUTIDEIRA 05;3749;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAÍDA DA EMBUTIDEIRA 05 - REDUTOR - MOTOR;3751;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAÍDA DA EMBUTIDEIRA 05 - SISTEMA ELÉTRICO;3752;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAÍDA DO TUNEL GEA;99986331;TCA;SETOR TUNEIS E CAMARAS        ;6;0;9999;29004;2313;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAÍDA DO TUNEL GEA - REDUTOR;99996939;TCA;SETOR TUNEIS E CAMARAS        ;6;0;9999;18000;2313;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAÍDA DO TUNEL GEA - REDUTOR - MOTOR;99996940;TCA;SETOR TUNEIS E CAMARAS        ;6;0;9999;19000;2313;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DE SAÍDA DO TUNEL GEA - SISTEMA ELÉTRICO;99996941;TCA;SETOR TUNEIS E CAMARAS        ;6;0;9999;29004;2313;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA DESOSSA PRE EMBALADOS  EMB 002 (ES1701000117);99985748;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DESVIO CAIXAS PLT MI114E (ES1701000248);99986337;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DISTRIBUIDORA SORTER POP UP (ES1701000209);99985752;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DO DETECTOR DE METAIS GRAXARIA;99988878;GRX;SETOR SUB PRODUTOS GRAXARIA   ;6;;999;46054;2330;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DOSAR CAIXAS PLT MI104E(ES1701000254);99986348;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DOSAR CAIXAS PLT MI109E (ES1701000249);99986339;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DOSAR CAIXAS PLT MI110E (ES1701000256);99986351;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA DOSAR TUNEL ENCOLHIMENTO MI106E (ES1701000183);99986307;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA EMBALAGEM SECUNDARIA  FATIADOS (ES1701000006);99985892;SFT;SETOR DE FATIADOS             ;6;258076;9999;29004;4600;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA EMBALAGEM SECUNDARIA  FATIADOS - MOTOR;4237;SFT;SETOR DE FATIADOS             ;6;258076;9999;29004;4600;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA GIRAFA ELEVAÇÃO ATÉ DMM50 + HU40;99985651;CMS;SETOR PRODUCAO CMS            ;6;;9999;29004;4120;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA GIRAFA ELEVAÇÃO ATÉ DMM50 + HU40 - REDUTOR;99998425;CMS;SETOR PRODUCAO CMS            ;6;0;9999;29004;4120;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA GIRAFA ELEVAÇÃO ATÉ DMM50 + HU40 - REDUTOR - MOTOR;99998426;CMS;SETOR PRODUCAO CMS            ;6;0;9999;29004;4120;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA GIRAFA ELEVAÇÃO ATÉ DMM50 + HU40 - SISITEMA DE SEGURANÇA;1927;CMS;SETOR PRODUCAO CMS            ;6;0;9999;29004;4120;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA GIRAFA ELEVAÇÃO ATÉ DMM50 + HU40 - SISITEMA ELÉTRICO;99998427;CMS;SETOR PRODUCAO CMS            ;6;0;9999;29004;4120;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA INCLINADA SAIDA EMBALADORA ULMA BISTECA DSS48 (ES1701000244);99985662;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA INCLINADA SAIDA MOEDOR MO280;99986018;SFR;SETOR EMBUTIDOS FRESCAIS      ;8;256988;1;29004;4057;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA INCLINADA SAIDA MOEDOR MO280 - REDUTOR - MOTOR;4098;SFR;SETOR EMBUTIDOS FRESCAIS      ;8;256988;9999;29004;4057;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA INCLINADA SAIDA MOEDOR MO280 - SISTEMA DE SEGURANÇA;4096;SFR;SETOR EMBUTIDOS FRESCAIS      ;8;256988;9999;29004;4057;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA INCLINADA SAIDA MOEDOR MO280 - SISTEMA ELETRICO;4095;SFR;SETOR EMBUTIDOS FRESCAIS      ;8;256988;9999;29004;4057;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA MIUDOS (PALETIZACAO)  EMB 008 (ES1701000116);99985753;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA PASSIVE ON PLT MI113E(ES1701000250);99986341;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA PASSIVE ON/OFF PLT MI113E (ES1701000171);99986270;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA PASSIVE ON/OFF PLT MI124E (ES1701000251);99986342;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA PASSIVE/ON PLT MI217E (ES1701000258);99986355;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA PÓS DETECTOR DE METAIS;99986057;SMR;SETOR DE MARINADOS            ;6;;9999;29004;2267;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA ROLETE MOTOR. 90° PLT MD47E (ES1701000160);99986228;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA ROLETE MOTOR. CURVA 02  EMB 009 (ES1701000122);99985754;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA ROLETE MOTOR/ CURVA 01  EMB 009 (ES1701000120);99985756;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA ROLETE MOTORIZADO 90º PLT MD48E (ES1701000161);99986233;TCA;SETOR TUNEIS E CAMARAS        ;6;;9999;29004;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS  FATIADOS;99985888;SFT;SETOR DE FATIADOS             ;6;258075;9999;29004;4600;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS  FATIADOS - MOTOREDUTOR;4240;SFT;SETOR DE FATIADOS             ;6;258075;9999;29004;4600;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS F200;4362;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS F200 - REDUTOR;4363;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS F200 - REDUTOR - MOTOR;4364;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS R145;4365;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS R145 - REDUTOR;4366;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS R145 - REDUTOR - MOTOR;4367;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS VC999;4359;SEI;SETOR EMB INDUSTRIALIZADOS    ;8;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS VC999 - REDUTOR;4360;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA DETECTOR METAIS VC999 - REDUTOR - MOTOR;4361;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA ELEVADOR DESENFORMAGEM;99986191;PRU;SETOR DE PRESUNTARIA          ;6;;9999;29004;2291;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA ELEVADOR DESENFORMAGEM - MOTOREDUTOR;5281;PRU;SETOR DE PRESUNTARIA          ;6;;9999;29004;2291;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA MISTURADEIRA HIGHTECH;99986026;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;256997;9999;29004;4057;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA MISTURADEIRA HIGHTECH - REDUTOR - MOTOR;4109;SFR;SETOR EMBUTIDOS FRESCAIS      ;8;256997;9999;29004;4057;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA MISTURADEIRA HIGHTECH - SISTEMA DE SEGURANÇA;4104;SFR;SETOR EMBUTIDOS FRESCAIS      ;8;256997;9999;29004;4057;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA MISTURADEIRA HIGHTECH - SISTEMA ELETRICO;4102;SFR;SETOR EMBUTIDOS FRESCAIS      ;8;256997;9999;29004;4057;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA MP REFILE PALETA DEBOFLEX DIREITA MI08E (ES1701000228);99985773;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;;9999;29004;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA PRESUNTARIA;99985794;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;9999;29004;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA PRESUNTARIA - REDUTOR;4350;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA PRESUNTARIA - REDUTOR - MOTOR;4351;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;;999;46054;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA TENDERIZADOR;99986189;PRU;SETOR DE PRESUNTARIA          ;6;257116;9999;29004;2291;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA TENDERIZADOR - MOTOREDUTOR;5275;PRU;SETOR DE PRESUNTARIA          ;6;257116;9999;29004;2291;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA TERMOFORMADORA;5277;PRU;SETOR DE PRESUNTARIA          ;6;257144;9999;29004;2291;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA TERMOFORMADORA - MOTOREDUTOR;5279;PRU;SETOR DE PRESUNTARIA          ;6;257144;9999;29004;2291;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA ULMA CARRE 01 MD178E (ES1701000083);99985771;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA ULMA CARRE 02 MD177E (ES1701000084);99985772;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA VC999;99985793;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;258122;9999;29004;5345;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA VC999 - REDUTOR;4348;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;258122;999;46054;5345;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAIDA VC999 - REDUTOR - MOTOR;4349;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;258122;999;46054;5345;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA CMS PARA GALERIA;99985779;CMS;SETOR PRODUCAO CMS            ;6;254644;9999;29004;4120;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA CMS PARA GALERIA - REDUTOR;99987637;CMS;SETOR PRODUCAO CMS            ;6;254644;9999;33000;4120;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA CMS PARA GALERIA - REDUTOR - MOTOR;99985559;CMS;SETOR PRODUCAO CMS            ;6;0;9999;32010;4120;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA CMS PARA GALERIA - SISTEMA DE SEGURANÇA;99985656;CMS;SETOR PRODUCAO CMS            ;6;0;9999;29004;4120;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA CMS PARA GALERIA - SISTEMA ELÉTRICO;99985652;CMS;SETOR PRODUCAO CMS            ;6;0;9999;29004;4120;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA MESA ROLANTE VISCERAS PARA TRIPARIA;99985876;ABT;SETOR ABATE/RESFRIAMENTO      ;6;254252;9999;29004;2488;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA MESA ROLANTE VISCERAS PARA TRIPARIA - MOTOREDUTOR;99988923;ABT;SETOR ABATE/RESFRIAMENTO      ;6;254252;9999;19000;2488;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA MESA ROLANTE VISCERAS PARA TRIPARIA - SISTEMA DE SEGURANÇA;1556;ABT;SETOR ABATE/RESFRIAMENTO      ;6;254252;9999;29004;2488;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA MESA ROLANTE VISCERAS PARA TRIPARIA - SISTEMA ELÉTRICO;1555;ABT;SETOR ABATE/RESFRIAMENTO      ;6;254252;9999;29004;2488;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA TOLVA;99986028;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA TOLVA - MOTOREDUTOR;6170;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA SAÍDA TOLVA - SISTEMA ELÉTRICO;6171;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANS. APOS ELEVADOR TOMBADOR (ES1701000039);99986324;CUR;SETOR EMB CURADOS             ;6;1;9999;29004;5525;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANS. APOS ELEVADOR TOMBADOR - MOTOREDUTOR;5984;CUR;SETOR EMB CURADOS             ;6;;9999;29004;5525;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANS. GZB 350 BELT CONVEYOR BACON;99985444;DEF;SETOR DEFUMADOS               ;6;257393;9999;29004;2496;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANS. GZB 350 BELT CONVEYOR BACON - REDUTOR;2903;DEF;SETOR DEFUMADOS               ;8;257393;9999;29004;2496;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANS. GZB 350 BELT CONVEYOR BACON - REDUTOR - MOTOR;2904;DEF;SETOR DEFUMADOS               ;8;257393;9999;29004;2496;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANSP. CAIXAS DIR.A  EMB 029 (ES1701000140);99985757;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANSP. PRODUTO EMB. SEC. 01 (ES1701000033);99986024;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANSP. PRODUTO EMB. SEC. 02 (ES1701000035);99986025;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;;9999;29004;4057;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANSPORTE APOS ESTOURAR TRIPA;99986338;CUR;SETOR EMB CURADOS             ;6;258858;9999;29004;5525;MÁQUINAS PRINCIPAL
